web-scraper-order,web-scraper-start-url,pagination,pagination-href,person,person-href,name,image-src,birth,death,place_burried,category,biography,organization/association/group,Awards/bonuses/prizes,contact info,address - table1,address - table2,job - i,job - table
"1525502114-7524","http://www.nplg.gov.ge/ilia/ka/u4327/","6","http://www.nplg.gov.ge/ilia/ka/u4327/6/","ყიფიანი, არხიპო","http://www.nplg.gov.ge/ilia/ka/00003547/","არხიპო ყიფიანი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების წევრი (1902-)</li>","null","null","null","null","null","null"
"1525502972-7917","http://www.nplg.gov.ge/ilia/ka/u4325/","24","http://www.nplg.gov.ge/ilia/ka/u4325/24/","ქუთათელაძე, ნიკოლოზ სპირიდონის ძე","http://www.nplg.gov.ge/ilia/ka/00011444/","ნიკოლოზ სპირიდონის ძე ქუთათელაძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ხონის განყოფილების ნამდვილი წევრი (1916-)</li>","null","null","null","null","null","null"
"1525501010-7017","http://www.nplg.gov.ge/ilia/ka/u4328/","16","http://www.nplg.gov.ge/ilia/ka/u4328/16/","შერვაშიძისა, მარიამ დავითის ასული","http://www.nplg.gov.ge/ilia/ka/00003654/","მარიამ დავითის ასული შერვაშიძისა","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","თეკლე ბატონიშვილის შვილიშვილი, კონსტანტინე შერვაშიძის მეუღლე","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების სოხუმის განყოფილების წევრი (1915-)</li>","null","null","null","null","null","null"
"1525500823-6931","http://www.nplg.gov.ge/ilia/ka/u4329/","4","http://www.nplg.gov.ge/ilia/ka/u4329/4/","ჩარგეიშვილი, პროკოფი დიმიტრის ძე","http://www.nplg.gov.ge/ilia/ka/00012798/","პროკოფი დიმიტრის ძე ჩარგეიშვილი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების თბილისის განყოფილების წევრი (1917-)</li>","null","null","null","null","null","null"
"1525500885-6959","http://www.nplg.gov.ge/ilia/ka/u4329/","2","http://www.nplg.gov.ge/ilia/ka/u4329/2/","ჩანადარია, ევა ზაქარიას ასული","http://www.nplg.gov.ge/ilia/ka/00014257/","ევა ზაქარიას ასული ჩანადარია","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ნამდვილი წევრი (1917-)</li>","null","null","null","null","null","null"
"1525500487-6776","http://www.nplg.gov.ge/ilia/ka/u4329/","12","http://www.nplg.gov.ge/ilia/ka/u4329/12/","ჩიმაკაძე, ნიკოლოზ","http://www.nplg.gov.ge/ilia/ka/00008880/","ნიკოლოზ ჩიმაკაძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ქუთაისის განყოფილების წევრი (1916-)</li>","null","null","null","null","null","null"
"1525503079-7966","http://www.nplg.gov.ge/ilia/ka/u4325/","20","http://www.nplg.gov.ge/ilia/ka/u4325/20/","ქოქრაშვილი, ალექსი","http://www.nplg.gov.ge/ilia/ka/00006408/","ალექსი ქოქრაშვილი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ნამდვილი წევრი (1916-)</li>","null","null","null","null","null","null"
"1525503680-8240","http://www.nplg.gov.ge/ilia/ka/u4325/","5","http://www.nplg.gov.ge/ilia/ka/u4325/5/","ქანთარია, სოლომონ","http://www.nplg.gov.ge/ilia/ka/00003215/","სოლომონ ქანთარია","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ტუაფსეს განყოფილების ნამდვილი წევრი (1914-)</li>","null","null","null","null","null","null"
"1525501949-7448","http://www.nplg.gov.ge/ilia/ka/u4327/","10","http://www.nplg.gov.ge/ilia/ka/u4327/10/","ყუბანეიშვილი, დიმიტრი","http://www.nplg.gov.ge/ilia/ka/00009512/","დიმიტრი ყუბანეიშვილი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ქუთაისის განყოფილების წევრი (1920-)</li>","null","null","null","null","null","null"
"1525500796-6918","http://www.nplg.gov.ge/ilia/ka/u4329/","4","http://www.nplg.gov.ge/ilia/ka/u4329/4/","ჩარკვიანი, კოტე","http://www.nplg.gov.ge/ilia/ka/00007789/","კოტე ჩარკვიანი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ნამდვილი წევრი (1908-)</li>","null","null","null","null","null","null"
"1525502027-7484","http://www.nplg.gov.ge/ilia/ka/u4327/","8","http://www.nplg.gov.ge/ilia/ka/u4327/8/","ყიფიანი, სამსონ გიორგის ძე","http://www.nplg.gov.ge/ilia/ka/00003565/","სამსონ გიორგის ძე ყიფიანი","data/bios/persons/0000/00003565/photo0n.jpg","1855","1937  (82 წლის ასაკში)","ქუთაისი","პედაგოგი","სამსონ ყიფიანი დაიბადა 1855 წელს ტყიბულის რაიონის სოფელ ხორჩანაში. ქუთაისის სასულიერო სასწავლებლის დამთავრების შემდეგ მან თბილისის სასულიერო სემინარიაში ჩააბარა, რომელიც 1880 წელს წარმატებით დაამთავრა. იმ პერიოდში ახალი გახსნილი იყო ქუთაისის სააზნაურო ოთხგანყოფილებიანი სკოლა, რომელსაც ალექსი ჭიჭინაძე ხელმძღვანელობდა. სწორედ ჭიჭინაძის მოწვევით სამსონმა, რადგან ხელმოკლეობის გამო სწავლის გაგრძელება უმაღლეს სასწავლებელში მაშინ ვერ მოახერხა, მასწავლებლობა ამ სკოლაში დაიწყო, სადაც მან ორი წელი დაჰყო. ამ დროისთვის ქუთაისში აკაკი წერეთელის ხელმძღვანელობით ფეხს იკიდებდა ქართული მუდმივი თეატრი და აკაკის თხოვნით სამსონი მონაწილეობას იღებდა ახალჩამოყალიბებულ დასში როგორც მსახიობი.
    1882 წელს სამსონ ყიფიანი უმაღლესი განათლების მისაღებად პეტერბურგში მიემგზავრება და შედის სასულიერო აკადემიაში. იმ პერიოდში სემინარიელებისთვის აკრძალული იყო უნივერსიტეტში ჩაბარება. სამსონი რუსეთში ორი წელი დარჩა, რადგან ავადმყოფობის გამო იძულებული გახდა სწავლისთვის თავი დაენებებინა. 1884 წელს სამკურნალოდ ესენტუკში მყოფ ყიფიანს იაკობ გოგებაშვილი თბილისში ჩამოსვლას და თბილისის სააზნაურო სკოლაში მასწავლებლობას სთავაზობს. სამსონი დათანხმდა შემოთავაზებას და დაიწყო მუშაობა. გარდა  პედაგოგიური მუშაობისა სამსონ ყიფიანი ქართულ სცენაზე მოღვაწეობდა როგორც მსახიობი. იგი მჭიდროდ თანამშრომლობდა გაზეთ ""დროებასთან"" და შემდეგ ""ივერიაში"". სამსონი სისტემატურად აქვეყნებდა კრიტიკულ, მხატვრულ და იუმორისტულ წერილებს, არჩევდა სახელმძღვანელოებს. ზოგიერთ წერილს ის სახელს, ან გვარს აწერდა, ხშირ შემთხვევაში ფსევდონიმებითაც წერდა.
     სამსონ ყიფიანის ნაყოფიერი და მეტად სასარგებლო მოღვაწეობა პედაგოგიურსა და საზოგადოებრივ ასპარეზზე იმ დროიდან დაიწყო, როცა ""ქართველთა შორის წერა–კითხვის გამავრცელებელი საზოგადოების"" მესვეურებმა ილია ჭავჭავაძემ, იაკობ გოგებაშვილმა, ივანე მაჩაბელმა და ნიკო ცხვედაძემ მას ძველ–სენაკში განზრახული სააზნაურო სკოლის ხელმძღვანელობა შესთავაზეს, რასაც სამსონი სიამოვნებით დათანხმდა კიდეც.
    1880–იანი წლებიდან ცარისტულმა ხელისუფლებამ ქართველი ხალხის მიმართ აგრესიული პოლიტიკა გააძლიერა, რაც გამოიხატა იმაში, რომ შეეცადნენ მეგრელი ხალხი მთლიანად ჩამოეშორებინათ ქართული ორგანიზმისთვის. სამეგრელოს სკოლებში სწავლებიდან მთლიანად ამოიღეს ქართული ენა და შეეცადნენ ეკლესიებიდანაც განედევნათ იგი. მთავრობის ამ ვერაგულმა პოლიტიკამ სამეგრელოს მოსახლეობის ყველა ფენის ღრმა აღშფოთება გამოიწვია. ""ქართველთა შორის წერა–კითხვის გამავრცელებელმა საზოგადოებამ"" გადაწყვიტა ქუთაისის სააზნაურო სკოლასთან  არსებული განყოფილების პარალელური კლასები ძველ სენაკში გაეხსნა და ამით წინააღმდეგობა გაეწია მთავრობის პოლიტიკისთვის, რამდენადაც უკვე დამტკიცებული დებულებით სააზნაურო სკოლის მოსამზადებელ კლასებში ქართული ენა ისწავლებოდა და პირველი ორი წელი ყველა სხვა საგანიც ქართულ ენაზე. ეს სასწავლებელი 1884 წლის 28 ოქტომბერს გაიხსნა და როგორც ზემოთ ავღნიშნეთ, ""ქართველთა შორის წერა–კითხვის გამავრცელებელი საზოგადოების"" გამგეობამ მის ხელმძღვანელად სამსონ ყიფიანი დანიშნა.
    სამსონ ყიფიანი ენერგიულად შეუდგა სასწავლებლის მოწყობას. მალე ადგილობრივი სახსრებით სკოლისთვის ორსართულიანი ქვიტკირის შენობაც აიგო, რომელშიც გარდა საკლასო ოთახებისა, ბიბლიოთეკისა და მასწავლებელთა ბინებისა, ერთი დარბაზი სცენისთვისაც იყო განკუთვნილი, სადაც მასწავლებელთა ძალებით სისტემატურად იმართებოდა წარმოდგენები. ძველი სენაკის სკოლამ, სადაც აზნაურთა შვილების გარდა გლეხის ბავშვებსაც იღებდნენ, სახელი მალე გაითქვა და აქაური ბავშვები უგამოცდოდ ირიცხებოდნენ ქუთაისის სააზნაურო პროგიმნაზიის პირველ კლასში და ამრიგად გზა ეხსნებოდათ საშუალო და უმაღლესი განათლებისკენ.
    1904 წელს ქუთაისის სააზნაურო სკოლა გიმნაზიად გადაკეთდა და ძველი სენაკის ქართული სკოლის სასწავლო ნაწილს, ისევე როგორც ქუთაისის სკოლისას ""ქართველთა შორის წერა–კითხვის გამავრცელებელი საზოგადოების"" გამგეობა ხელმძღვანელობდა და მისი წარმომადგენლები ხშირად ჩამოდიოდნენ ძველ სენაკში სკოლის დასათვალიერებლად და მითითებების მისაცემად.
    სამსონ ყიფიანი იყო ძველი სენაკის სააზნაურო სკოლის შემქმნელი, სულისჩამდგმელი და ხელმძღვანელი. ეს სკოლა ქართული კულტურის პატარა კერას წარმოადგენდა, საიდანაც მისი ხმა მთელს სამეგრელოს წვდებოდა. სამსონ ყიფიანი 1898 წლამდე დარჩა ძველი სენაკის სკოლის ხელმძღვანელის თანამდებობაზე. ამის შემდეგ იგი გადავიდა ქუთაისის სააზნაურო სკოლაში, სადაც მოსამზადებელ კლასებში და შემდეგ პროგიმნაზიაში რუსულ ენასა და ბუნებისმეტყველებას ასწავლიდა. 25 წელიწადზე მეტ ხანს გაგრძელდა სამსონ ყიფიანის პედაგოგიური მოღვაწეობა ქუთაისში. მიუხედავად ხანდაზმულობისა იგი ჩვეული ენერგიით განაგრძობდა მუშაობას საბჭოთა სკოლაშიც.
    მთავრობამ და საზოგადოებამ დააფასა მისი ხანგრძლივი და ნაყოფიერი მუშაობა პედაგოგიურსა და საზოგადოებრივ ასპარეზზე და 1923 წელს ქუთაისში იუბილე გადაუხადეს.
    სამსონ ყიფიანი გარდაიცვალა 1937 წელს და დაკრძალულია ქუთაისში.","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების დამხმარებელი წევრი ქუთაისში (1900-)</li>
<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების დამხმარებელი წევრი ახალ სენაკში (1886-)</li>
<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ნამდვილი წევრი (1884-)</li>
<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ქუთაისის განყოფილების გამგეობის წევრი (1912-)</li>","null","სახლი
მისამართი:ძველი სენაკი","მისამართი:ძველი სენაკი","მისამართი:ძველი სენაკი","null","null"
"1525499024-6102","http://www.nplg.gov.ge/ilia/ka/u4330/","13","http://www.nplg.gov.ge/ilia/ka/u4330/13/","ცომაია, ტატიანა მიხეილის ასული","http://www.nplg.gov.ge/ilia/ka/00010475/","ტატიანა მიხეილის ასული ცომაია","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ბორჯომის განყოფილების ნამდვილი წევრი (1920-)</li>","null","null","null","null","null","null"
"1525498680-5943","http://www.nplg.gov.ge/ilia/ka/u4331/","3","http://www.nplg.gov.ge/ilia/ka/u4331/3/","ძოწენიძე, ისიდორე","http://www.nplg.gov.ge/ilia/ka/00009602/","ისიდორე ძოწენიძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ქუთაისის განყოფილების წევრი (1920-)</li>","null","null","null","null","null","null"
"1525502528-7713","http://www.nplg.gov.ge/ilia/ka/u4326/","4","http://www.nplg.gov.ge/ilia/ka/u4326/4/","ღლონტი, ივანე კონსტანტინეს ძე","http://www.nplg.gov.ge/ilia/ka/00010526/","ივანე კონსტანტინეს ძე ღლონტი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ოზურგეთის განყოფილების ნამდვილი წევრი (1916-)</li>","null","null","null","null","null","null"
"1525499938-6523","http://www.nplg.gov.ge/ilia/ka/u4329/","28","http://www.nplg.gov.ge/ilia/ka/u4329/28/","ჩხატარაიშვილი, ლუკა ქიშვარდის ძე","http://www.nplg.gov.ge/ilia/ka/00015291/","ლუკა ქიშვარდის ძე ჩხატარაიშვილი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების  ბათუმის განყოფილების წევრი (1916-)</li>","null","null","null","null","null","null"
"1525499483-6313","http://www.nplg.gov.ge/ilia/ka/u4329/","","","ჩავლეიშვილი, ვლადიმერ","http://www.nplg.gov.ge/ilia/ka/00010626/","ვლადიმერ ჩავლეიშვილი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ოზურგეთის განყოფილების ნამდვილი წევრი (1916-)</li>","null","null","null","null","null","null"
"1525499224-6193","http://www.nplg.gov.ge/ilia/ka/u4330/","7","http://www.nplg.gov.ge/ilia/ka/u4330/7/","ცინცაძე, ილიკო ანტონის ძე","http://www.nplg.gov.ge/ilia/ka/00011132/","ილიკო ანტონის ძე ცინცაძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ლანჩხუთის განყოფილების ნამდვილი წევრი (1917-)</li>","null","null","null","null","null","null"
"1525502851-7863","http://www.nplg.gov.ge/ilia/ka/u4325/","26","http://www.nplg.gov.ge/ilia/ka/u4325/26/","ქურციკიძე, ანდრია","http://www.nplg.gov.ge/ilia/ka/00003362/","ანდრია ქურციკიძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ნამდვილი წევრი (1881-1899)</li>","null","null","null","null","null","null"
"1525500033-6567","http://www.nplg.gov.ge/ilia/ka/u4329/","25","http://www.nplg.gov.ge/ilia/ka/u4329/25/","ჩუხრუკიძე, მარიამ იაკობის ასული","http://www.nplg.gov.ge/ilia/ka/00014290/","მარიამ იაკობის ასული ჩუხრუკიძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ნამდვილი წევრი (1917-)</li>","null","null","null","null","null","null"
"1525501391-7192","http://www.nplg.gov.ge/ilia/ka/u4328/","13","http://www.nplg.gov.ge/ilia/ka/u4328/13/","შენგელაია, ილარიონ თენგიზის ძე","http://www.nplg.gov.ge/ilia/ka/00003728/","ილარიონ თენგიზის ძე შენგელაია","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების სოხუმის განყოფილების წევრი (1910-)</li>","null","null","null","null","null","null"
"1525499918-6513","http://www.nplg.gov.ge/ilia/ka/u4329/","28","http://www.nplg.gov.ge/ilia/ka/u4329/28/","ჩხატრაშვილი, მარო","http://www.nplg.gov.ge/ilia/ka/00009538/","მარო ჩხატრაშვილი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ქუთაისის განყოფილების წევრი (1920-)</li>","null","null","null","null","null","null"
"1525501735-7350","http://www.nplg.gov.ge/ilia/ka/u4328/","4","http://www.nplg.gov.ge/ilia/ka/u4328/4/","შალამბერიძე, პლატონ სოლომონის ძე","http://www.nplg.gov.ge/ilia/ka/00014181/","პლატონ სოლომონის ძე შალამბერიძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ნამდვილი წევრი (1917-)</li>","null","null","null","null","null","null"
"1525502980-7921","http://www.nplg.gov.ge/ilia/ka/u4325/","24","http://www.nplg.gov.ge/ilia/ka/u4325/24/","ქუთათელაძე, ნატალია","http://www.nplg.gov.ge/ilia/ka/00014075/","ნატალია ქუთათელაძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ნამდვილი წევრი (1917-)</li>","null","null","null","null","null","null"
"1525501514-7248","http://www.nplg.gov.ge/ilia/ka/u4328/","9","http://www.nplg.gov.ge/ilia/ka/u4328/9/","შარაშიძე, ილიკო","http://www.nplg.gov.ge/ilia/ka/00007165/","ილიკო შარაშიძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ფოთის განყოფილების ნამდვილი წევრი (1916-)</li>","null","null","null","null","null","null"
"1525500439-6754","http://www.nplg.gov.ge/ilia/ka/u4329/","13","http://www.nplg.gov.ge/ilia/ka/u4329/13/","ჩიტაიშვილი, ალექსანდრე","http://www.nplg.gov.ge/ilia/ka/00006486/","ალექსანდრე ჩიტაიშვილი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ოზურგეთის განყოფილების ნამდვილი წევრი (1916-)</li>","null","null","null","null","null","null"
"1525501027-7025","http://www.nplg.gov.ge/ilia/ka/u4328/","16","http://www.nplg.gov.ge/ilia/ka/u4328/16/","შერეპანსკი, მიხეილ","http://www.nplg.gov.ge/ilia/ka/00015063/","მიხეილ შერეპანსკი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების სამურზაყანოს განყოფილების წევრი (1916-)</li>","null","null","null","null","null","null"
"1525503766-8280","http://www.nplg.gov.ge/ilia/ka/u4325/","3","http://www.nplg.gov.ge/ilia/ka/u4325/3/","ქავთარაძე, კალენიკე გიორგის ძე","http://www.nplg.gov.ge/ilia/ka/00003206/","კალენიკე გიორგის ძე ქავთარაძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების თბილისის განყოფილების მუდმივი წევრი (1917-)</li>
<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ნამდვილი წევრი (1915-)</li>","null","null","null","null","null","null"
"1525502085-7511","http://www.nplg.gov.ge/ilia/ka/u4327/","7","http://www.nplg.gov.ge/ilia/ka/u4327/7/","ყიფიანი, ვერა მიხეილის ასული","http://www.nplg.gov.ge/ilia/ka/00003554/","ვერა მიხეილის ასული ყიფიანი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ქუთაისის განყოფილების წევრი (1915-)</li>","null","null","null","null","null","null"
"1525500642-6847","http://www.nplg.gov.ge/ilia/ka/u4329/","8","http://www.nplg.gov.ge/ilia/ka/u4329/8/","ჩეკურიშვილი, დიმიტრი","http://www.nplg.gov.ge/ilia/ka/00009279/","დიმიტრი ჩეკურიშვილი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების თელავის განყოფილების ნამდვილი წევრი (1916-)</li>","null","null","null","null","null","null"
"1525501004-7014","http://www.nplg.gov.ge/ilia/ka/u4328/","16","http://www.nplg.gov.ge/ilia/ka/u4328/16/","შეროზია, გრიშა","http://www.nplg.gov.ge/ilia/ka/00008770/","გრიშა შეროზია","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების სენაკის განყოფილების ნამდვილი წევრი (1919-)</li>","null","null","null","null","null","null"
"1525503228-8035","http://www.nplg.gov.ge/ilia/ka/u4325/","17","http://www.nplg.gov.ge/ilia/ka/u4325/17/","ქლიბაძე, მარიამ","http://www.nplg.gov.ge/ilia/ka/00006808/","მარიამ ქლიბაძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების თბილისის განყოფილების წევრი (1917-1922)</li>","null","null","null","null","null","null"
"1525500456-6762","http://www.nplg.gov.ge/ilia/ka/u4329/","13","http://www.nplg.gov.ge/ilia/ka/u4329/13/","ჩირგაძისა, ანეტა","http://www.nplg.gov.ge/ilia/ka/00003965/","ანეტა ჩირგაძისა","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ზესტაფონის განყოფილების წევრი (1902-)</li>","null","null","null","null","null","null"
"1525501529-7255","http://www.nplg.gov.ge/ilia/ka/u4328/","9","http://www.nplg.gov.ge/ilia/ka/u4328/9/","შარაშიძე, დიომიდე","http://www.nplg.gov.ge/ilia/ka/00014598/","დიომიდე შარაშიძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების სარაყამიშის განყოფილების დამფუძნებელი წევრი (1917-)</li>","null","null","null","null","null","null"
"1525500155-6623","http://www.nplg.gov.ge/ilia/ka/u4329/","22","http://www.nplg.gov.ge/ilia/ka/u4329/22/","ჩოლოყაშვილი, მართა ივანეს ასული","http://www.nplg.gov.ge/ilia/ka/00004037/","მართა ივანეს ასული ჩოლოყაშვილი","themes/bios/images/nophoto0n.jpg","18??","null","null","ქიმიკოსი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ნამდვილი წევრი (1904-)</li>
<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების წევრი (1879-)</li>","null","null","null","null","null","null"
"1525503468-8142","http://www.nplg.gov.ge/ilia/ka/u4325/","10","http://www.nplg.gov.ge/ilia/ka/u4325/10/","ქაცარავა, რაჟდენ სვიმონის ძე","http://www.nplg.gov.ge/ilia/ka/00006412/","რაჟდენ სვიმონის ძე ქაცარავა","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ხონის განყოფილების ნამდვილი წევრი (1917-)</li>
<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ნამდვილი წევრი (1916-)</li>","null","null","null","null","null","null"
"1525499491-6317","http://www.nplg.gov.ge/ilia/ka/u4329/","","","ჩადუნელი, ნიკო პავლეს ძე","http://www.nplg.gov.ge/ilia/ka/00012780/","ნიკო პავლეს ძე ჩადუნელი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების თბილისის განყოფილების წევრი (1917-)</li>","null","null","null","null","null","null"
"1525499843-6479","http://www.nplg.gov.ge/ilia/ka/u4329/","30","http://www.nplg.gov.ge/ilia/ka/u4329/30/","ჩხეიძე, ყარამან","http://www.nplg.gov.ge/ilia/ka/00004086/","ყარამან ჩხეიძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების საჩხერის განყოფილების წევრი (1902-)</li>","null","null","null","null","null","null"
"1525499586-6361","http://www.nplg.gov.ge/ilia/ka/u4329/","16","http://www.nplg.gov.ge/ilia/ka/u4329/16/","ჩიქოვანი, გიორგი იოსების ძე","http://www.nplg.gov.ge/ilia/ka/00006504/","გიორგი იოსების ძე ჩიქოვანი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ნამდვილი წევრი (1916-)</li>","null","null","null","null","null","null"
"1525502069-7503","http://www.nplg.gov.ge/ilia/ka/u4327/","7","http://www.nplg.gov.ge/ilia/ka/u4327/7/","ყიფიანი, კონსტანტინე","http://www.nplg.gov.ge/ilia/ka/00015724/","კონსტანტინე ყიფიანი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების თბილისის განყოფილების წევრი (1917-)</li>","null","null","null","null","null","null"
"1525502986-7923","http://www.nplg.gov.ge/ilia/ka/u4325/","23","http://www.nplg.gov.ge/ilia/ka/u4325/23/","ქუთათელაძე, მიხეილ ივანეს ძე","http://www.nplg.gov.ge/ilia/ka/00003345/","მიხეილ ივანეს ძე ქუთათელაძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ხონის განყოფილების სარევიზიო კომისიის წევრი (1911-)</li>
<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ხონის განყოფილების ნამდვილი წევრი (1909-)</li>","null","null","null","null","null","null"
